second,cLeaf,cStem,cFruit
13095300,96708.6623414,430070.22235,286058.775936
13095600,96717.1020215,430078.402028,286062.761973
13095900,96725.4706227,430086.584096,286066.527516
13096200,96733.7477994,430094.769238,286070.009449
13096500,96741.9577192,430102.9554,286073.306231
13096800,96750.0898079,430111.142744,286076.388751
13097100,96758.0976261,430119.330169,286079.163047
13097400,96766.0387547,430127.516741,286081.785904
13097700,96773.9131048,430135.702371,286084.258203
13098000,96781.6609299,430143.884255,286086.467426
13098300,96789.3573083,430152.063855,286088.576538
13098600,96796.9431167,430160.237368,286090.476263
13098900,96804.4209583,430168.402174,286092.183769
13099200,96811.8288107,430176.560298,286093.770114
13099500,96819.1109681,430184.702755,286095.14734
13099800,96826.3117684,430192.832455,286096.392169
13100100,96833.4231051,430200.947285,286097.492358
13100400,96840.3779456,430209.028261,286098.340741
13100700,96847.2359459,430217.08306,286099.030457
13101000,96853.9941611,430225.109768,286099.555672
13101300,96860.5184222,430233.054104,286099.676178
13101600,96867.0087961,430240.983573,286099.73353
13101900,96873.1969787,430248.780466,286099.227694
13102200,96879.3124883,430256.538842,286098.573983
13102500,96885.0639464,430264.104262,286097.179507
13102800,96890.6805867,430271.588002,286095.491092
13103100,96895.8508808,430278.801317,286092.829527
13103400,96900.7952526,430285.865191,286089.656844
13103700,96905.2062789,430292.576271,286085.277542
13104000,96909.4225173,430299.153115,286080.454211
13104300,96912.9618218,430305.256593,286074.096944
13104600,96915.9487644,430310.961878,286066.495693
13104900,96918.3108154,430316.207922,286057.512923
13105200,96920.0927012,430321.020824,286047.284614
13105500,96921.2653234,430325.373735,286035.790677
13105800,96921.8333369,430329.264739,286023.098038
13106100,96921.6917876,430332.604917,286009.116187
13106400,96921.2498777,430335.710479,285994.610069
13106700,96920.1135359,430338.268814,285978.972783
13107000,96918.5041364,430340.446716,285962.697069
13107300,96916.4378025,430342.251471,285945.912187
13107600,96913.9815729,430343.7312,285928.812565
13107900,96909.6582585,430343.724715,285906.402222
13108200,96902.4212031,430341.391956,285875.390848
13108500,96892.8638103,430337.170516,285838.135888
13108800,96881.6224552,430331.541322,285796.930309
13109100,96869.132256,430324.827791,285753.375098
13109400,96855.7532384,430317.302715,285708.662233
13109700,96841.7326835,430309.151748,285663.57647
13110000,96827.2451322,430300.506187,285618.624937
13110300,96812.4449377,430291.495468,285574.08999
13110600,96797.3838185,430282.140928,285530.25159
13110900,96782.1402049,430272.498057,285487.300217
13111200,96766.8071711,430262.676778,285445.079097
13111500,96751.4024148,430252.685194,285403.656139
13111800,96735.9523342,430242.51263,285363.296294
13112100,96720.4894609,430232.204439,285323.861167
13112400,96705.0333131,430221.777574,285285.337745
13112700,96689.6001199,430211.246505,285247.707976
13113000,96674.2033372,430200.622896,285210.954469
13113300,96658.8529853,430189.918026,285175.040604
13113600,96643.5579099,430179.139918,285139.945245
13113900,96628.3250178,430168.296066,285105.639499
13114200,96613.1598901,430157.39292,285072.094397
13114500,96598.070536,430146.4338,285039.31379
13114800,96583.0530526,430135.428625,285007.197903
13115100,96568.1126989,430124.379502,284975.747109
13115400,96553.2516507,430113.290018,284944.936472
13115700,96538.4716089,430102.163372,284914.741916
13116000,96523.7859138,430090.997991,284885.221428
13116300,96509.1947011,430079.79785,284856.336133
13116600,96494.6744791,430068.573809,284827.905486
13116900,96480.2267681,430057.326228,284799.930195
13117200,96465.8890185,430046.046108,284772.611877
13117500,96451.6342269,430034.743738,284745.76381
13117800,96437.4519596,430023.422748,284719.317392
13118100,96423.3540094,430012.081124,284693.326349
13118400,96409.3832618,430000.711199,284667.989225
13118700,96395.4266277,429989.338133,284642.724656
13119000,96381.6276236,429977.933476,284618.22901
13119300,96367.8402203,429966.526639,284593.788168
13119600,96354.2052601,429955.092363,284570.052773
13119900,96340.5886155,429943.655106,284546.398154
13120200,96327.110316,429932.195329,284523.353659
13120500,96313.6610576,429920.731256,284500.431669
13120800,96300.3362733,429909.248766,284478.034752
13121100,96287.0577688,429897.760078,284455.824454
13121400,96273.9100065,429886.253877,284434.141361
13121700,96260.7622443,429874.747676,284412.458268
13122000,96247.731286,429863.227458,284391.22399
13122300,96234.7680975,429851.699106,284370.250114
13122600,96221.8570834,429840.165,284349.469586
13122900,96209.03436,429828.621156,284329.016245
13123200,96196.303139,429817.067994,284308.890722
13123500,96183.6214467,429805.509957,284288.940134
13123800,96171.0193947,429793.944263,284269.268125
13124100,96158.4945241,429782.371574,284249.859809
13124400,96146.0229312,429770.794227,284230.63097
13124700,96133.6650122,429759.207408,284211.778112
13125000,96121.3070933,429747.620589,284192.925255
13125300,96109.0542753,429736.025598,284174.411201
13125600,96096.8622644,429724.425878,284156.093165
13125900,96084.6839305,429712.825176,284137.818012
13126200,96072.6338724,429701.215251,284119.945057
13126500,96060.6038752,429689.604008,284102.133123
13126800,96048.6724807,429677.986288,284084.621122
13127100,96036.7690349,429666.366871,284067.192114
13127400,96024.9532436,429654.742128,284050.023393
13127700,96013.1728759,429643.11539,284032.957579
13128000,96001.4697294,429631.484303,284016.116095
13128300,95989.7997482,429619.851455,283999.369419
13128600,95978.2121401,429608.214316,283982.857
13128900,95966.6815187,429596.574388,283966.504065
13129200,95955.1980387,429584.932235,283950.281857
13129500,95943.894704,429573.387292,283934.644157
13129800,95932.9650174,429562.090188,283920.255087
13130100,95922.5652295,429551.162746,283907.647
13130400,95912.878996,429540.751021,283897.442884
13130700,95904.1164044,429531.023032,283890.348839
13131000,95896.4593056,429522.125634,283886.973697
13131300,95890.029144,429514.158418,283887.720027
13131600,95884.9399445,429507.215054,283892.964108
13131900,95881.3009231,429501.385569,283903.057275
13132200,95879.0925419,429496.660046,283917.906247
13132500,95878.2992512,429493.031504,283937.414516
13132800,95878.6228182,429490.272826,283960.553602
13133100,95879.8816349,429488.24589,283986.687444
13133400,95881.9980421,429486.893978,284015.499571
13133700,95884.8315986,429486.111405,284046.463378
13134000,95888.1937621,429485.753561,284078.91676
13134300,95891.9005629,429485.676069,284112.273159
13134600,95895.9352013,429485.868129,284146.430622
13134900,95900.242118,429486.287746,284181.177882
13135200,95904.7769819,429486.902334,284216.325507
13135500,95909.5731697,429487.748458,284251.759455
13135800,95914.3693575,429488.594581,284287.193403
13136100,95919.3594348,429489.628768,284322.482459
13136400,95924.3820327,429490.694498,284357.747212
13136700,95929.4756395,429491.843618,284392.628222
13137000,95934.6127505,429493.043829,284427.274129
13137300,95939.7699571,429494.277511,284461.578667
13137600,95944.9594246,429495.564926,284495.335186
13137900,95950.1511175,429496.861023,284528.934279
13138200,95955.3556671,429498.207271,284561.623892
13138500,95960.5602167,429499.553519,284594.313505
13138800,95965.7492269,429500.944999,284625.542243
13139100,95970.9367244,429502.340884,284656.628761
13139400,95976.1242219,429503.736768,284687.715279
13139700,95981.2991979,429505.138888,284718.354772
13140000,95986.4306935,429506.562659,284747.442003
13140300,95991.5621892,429507.986431,284776.529235
13140600,95996.6802717,429509.412874,284805.232414
13140900,96001.7526444,429510.848419,284832.6268
13141200,96006.825017,429512.283964,284860.021187
13141500,96011.8507615,429513.725831,284886.150727
13141800,96016.8669355,429515.168995,284912.020653
13142100,96021.8575524,429516.614472,284937.228468
13142400,96026.8146395,429518.062984,284961.56762
13142700,96031.7695553,429519.511619,284985.852835
13143000,96036.6652472,429520.963623,285008.666912
13143300,96041.5609392,429522.415627,285031.480989
13143600,96046.4165392,429523.869094,285053.333863
13143900,96051.2494108,429525.323391,285074.641823
13144200,96056.0663313,429526.778115,285095.579358
13144500,96060.8330246,429528.234184,285115.350494
13144800,96065.5997179,429529.690254,285135.12163
13145100,96070.3224875,429531.147331,285153.905648
13145400,96075.0201269,429532.604985,285172.124904
13145700,96079.7156224,429534.062685,285190.297747
13146000,96084.3443783,429535.521849,285207.025819
13146300,96088.9731341,429536.981013,285223.75389
13146600,96093.5726014,429538.440774,285239.875611
13146900,96098.1326321,429539.901338,285255.180892
13147200,96102.6926628,429541.361902,285270.486173
13147500,96107.1962386,429542.823398,285284.683652
13147800,96111.6875239,429544.285097,285298.639955
13148100,96116.1618556,429545.746958,285312.285609
13148400,96120.5747473,429547.209406,285324.805461
13148700,96124.9876391,429548.671854,285337.325312
13149000,96129.4005308,429550.134301,285349.845163
13149300,96133.7342497,429551.596872,285361.027464
13149600,96138.0590393,429553.059457,285372.058912
13149900,96142.3838288,429554.522042,285383.090361
13150200,96146.6574043,429555.984344,285393.334152
13150500,96150.8940508,429557.446442,285403.00999
13150800,96155.1306973,429558.90854,285412.685827
13151100,96159.3442379,429560.370431,285422.039483
13151400,96163.4931698,429561.83174,285430.492256
13151700,96167.6421017,429563.29305,285438.945029
13152000,96171.7910336,429564.754359,285447.397802
13152300,96175.8577538,429566.214868,285454.815788
13152600,96179.9197636,429567.675332,285462.174484
13152900,96183.9817733,429569.135795,285469.53318
13153200,96187.9943947,429570.595757,285476.332714
13153500,96191.9777848,429572.055421,285482.8013
13153800,96195.961175,429573.515085,285489.269887
13154100,96199.8821926,429574.974064,285495.100917
13154400,96203.7950085,429576.432953,285500.848112
13154700,96207.6980953,429577.891759,285506.504303
13155000,96211.5411081,429579.350058,285511.598582
13155300,96215.384121,429580.808357,285516.692862
13155600,96219.200038,429582.266642,285521.555765
13155900,96222.9744491,429583.724906,285526.064245
13156200,96226.7488602,429585.183169,285530.572724
13156500,96230.4697105,429586.642139,285534.677005
13156800,96234.1617922,429588.101488,285538.564183
13157100,96237.8534624,429589.560845,285542.448444
13157400,96241.5040213,429591.021033,285546.041308
13157700,96245.1341558,429592.481687,285549.5009
13158000,96248.745702,429593.942801,285552.840304
13158300,96252.3325727,429595.404818,285556.026057
13158600,96255.8971408,429596.868538,285559.076333
13158900,96259.4411761,429598.33559,285562.00214
13159200,96262.9659349,429599.809159,285564.807589
13159500,96266.4863504,429601.285766,285567.583578
13159800,96269.9881022,429602.775424,285570.232973
13160100,96273.4866269,429604.272386,285572.851861
13160400,96276.9767951,429605.788261,285575.391753
13160700,96280.467918,429607.318063,285577.911489
13161000,96283.9606773,429608.871742,285580.396668
13161300,96287.4665824,429610.454485,285582.894793
13161600,96290.988031,429612.071595,285585.408224
13161900,96294.5130176,429613.692877,285587.931129
13162200,96298.1417416,429615.436503,285590.731817
13162500,96301.7775519,429617.186742,285593.553857
13162800,96305.6725668,429619.178842,285597.156971
13163100,96309.5774255,429621.179523,285600.789924
13163400,96313.9587604,429623.595582,285605.867217
13163700,96318.3495331,429626.019708,285610.972308
13164000,96323.4112331,429629.017294,285618.053524
13164300,96328.4787201,429632.019836,285625.150824
13164600,96334.3118309,429635.678124,285634.376044
13164900,96340.145804,429639.337165,285643.60341
13165200,96346.7406696,429643.661423,285654.72446
13165500,96353.3355353,429647.98568,285665.845511
13165800,96360.4502171,429652.782854,285678.021782
13166100,96367.702883,429657.705563,285690.478158
13166400,96375.2379625,429662.903256,285703.302184
13166700,96382.9781064,429668.30062,285716.393164
13167000,96390.8466652,429673.835668,285729.521724
13167300,96398.9353475,429679.606729,285742.714703
13167600,96407.0643572,429685.426245,285755.872232
13167900,96415.4090213,429691.504876,285768.840195
13168200,96423.7536855,429697.583508,285781.808159
13168500,96432.29643,429703.928341,285794.387945
13168800,96440.8503393,429710.288178,285806.94585
13169100,96449.5018947,429716.794358,285819.218154
13169400,96458.2340435,429723.421324,285831.254732
13169700,96466.9883967,429730.085443,285843.206877
13170000,96475.869538,429736.961705,285854.676897
13170300,96484.7506793,429743.837967,285866.146917
13170600,96493.7241058,429750.889551,285877.172908
13170900,96502.7282575,429757.999507,285888.051065
13171200,96511.7668558,429765.186288,285898.715988
13171500,96520.8690295,429772.514859,285908.987364
13171800,96529.9712032,429779.843431,285919.25874
13172100,96539.1488877,429787.379936,285928.911485
13172400,96548.3303286,429794.926785,285938.533455
13172700,96557.5263956,429802.523895,285948.005712
13173000,96566.7722173,429810.291982,285956.968676
13173300,96576.0180391,429818.06007,285965.93164
13173600,96585.2807243,429825.917969,285974.609257
13173900,96594.5601554,429833.865053,285983.003514
13174200,96603.8339693,429841.868735,285991.141557
13174500,96613.1012076,429849.93867,285998.979662
13174800,96622.3408547,429858.042787,286006.538964
13175100,96631.5423433,429866.194175,286013.712679
13175400,96640.7011564,429874.362371,286020.607833
13175700,96649.7899206,429882.558153,286027.045751
13176000,96658.8313971,429890.761454,286033.237288
13176300,96667.7800607,429898.979511,286038.945246
13176600,96676.6798826,429907.202225,286044.438411
13176900,96685.463803,429915.435986,286049.421874
13177200,96694.2477233,429923.669748,286054.405337
13177500,96702.8765821,429931.914584,286058.811437
13177800,96711.4760306,429940.161521,286063.10803
13178100,96720.0042851,429948.413297,286067.181251
13178400,96728.4186552,429956.67281,286070.897157
13178700,96736.8330253,429964.932324,286074.613063
13179000,96745.0749596,429973.203107,286077.871049
13179300,96753.3036692,429981.474754,286081.093915
13179600,96761.4439871,429989.751675,286084.117171
13179900,96769.48577,429998.034476,286086.91791
13180200,96777.5247094,430006.317424,286089.713118
13180500,96785.3989083,430014.608923,286092.187894
13180800,96793.256289,430022.90114,286094.633909
13181100,96800.9820604,430031.198983,286096.854852
13181400,96808.6761721,430039.497863,286099.02571
13181700,96816.250931,430047.800647,286101.00775
13182000,96823.7953854,430056.104273,286102.94334
13182300,96831.2315306,430064.410488,286104.716029
13182600,96838.5825013,430072.717827,286106.366158
13182900,96845.8502533,430081.025813,286107.900727
13183200,96853.032526,430089.334193,286109.324274
13183500,96860.1381512,430097.642861,286110.655658
13183800,96867.1543019,430105.951896,286111.887824
13184100,96874.0912104,430114.26129,286113.038257
13184400,96880.9450548,430122.571034,286114.107579
13184700,96887.7199041,430130.881039,286115.103928
13185000,96894.4159625,430139.191215,286116.031279
13185300,96901.0334522,430147.501474,286116.893625
13185600,96907.5602733,430155.811742,286117.685832
13185900,96914.0087958,430164.121957,286118.4219
13186200,96920.3793164,430172.432081,286119.10533
13186500,96926.6722293,430180.742076,286119.739288
13186800,96932.8879164,430189.051894,286120.326506
13187100,96939.0226193,430197.361459,286120.867112
13187400,96945.0810144,430205.670721,286121.365397
13187700,96951.0515622,430213.979498,286121.817966
13188000,96956.9667479,430222.287927,286122.24261
13188300,96962.7876216,430230.595671,286122.621653
13188600,96968.5299518,430238.902717,286122.96561
13188900,96974.2177175,430247.209258,286123.285733
13189200,96979.8048237,430255.514767,286123.564346
13189500,96985.3181776,430263.819417,286123.81533
13189800,96990.7825486,430272.123495,286124.047963
13190100,96996.1358331,430280.426175,286124.242843
13190400,97001.4616422,430288.728505,286124.428538
13190700,97006.6877776,430297.029518,286124.583008
13191000,97011.8414449,430305.329516,286124.716453
13191300,97016.9225184,430313.628442,286124.828509
13191600,97021.9324217,430321.926243,286124.921358
13191900,97026.8712612,430330.223044,286125.010863
13192200,97031.7422154,430338.51957,286125.111674
13192500,97036.5482703,430346.81679,286125.223256
13192800,97041.2913655,430355.1155,286125.346679
13193100,97045.9747944,430363.416253,286125.484515
13193400,97050.6006023,430371.719468,286125.63936
13193700,97055.1682617,430380.025574,286125.813949
13194000,97059.6816061,430388.334693,286126.008774
13194300,97064.1374673,430396.646944,286126.229949
13194600,97068.5374515,430404.961182,286126.464661
13194900,97072.8775149,430413.276353,286126.695939
13195200,97077.1542581,430421.590972,286126.908099
13195500,97081.3710193,430429.903093,286127.088581
13195800,97085.5143417,430438.20795,286127.209191
13196100,97089.5798398,430446.496992,286127.233332
13196400,97093.53494,430454.748467,286127.066229
13196700,97097.3133501,430462.909043,286126.495163
13197000,97100.7724345,430470.863883,286125.068844
13197300,97103.5624315,430478.336487,286121.683361
13197600,97105.1205636,430484.876178,286114.547334
13197900,97104.5491136,430489.765565,286100.871854
13198200,97100.7969538,430492.152922,286077.587332
13198500,97094.0410952,430492.147325,286045.566909
13198800,97084.1102059,430489.566477,286004.986258
13199100,97071.8515271,430485.039864,285958.976079
13199400,97058.1573351,430479.264923,285910.270409
13199700,97043.2890083,430472.420178,285859.963797
13200000,97027.5985769,430464.771006,285809.159726
13200300,97011.3323017,430456.504219,285758.553015
13200600,96994.6601461,430447.74813,285708.575726
13200900,96977.6406553,430438.495049,285659.776748
13201200,96960.525035,430429.046167,285611.759499
13201500,96943.2851741,430419.344227,285564.75258
13201800,96925.9802194,430409.363635,285519.343856
13202100,96908.664838,430399.267465,285474.694401
13202400,96891.3570712,430388.973814,285431.490168
13202700,96874.0927002,430378.549633,285389.439163
13203000,96856.8578912,430368.043613,285348.121948
13203300,96839.7511064,430357.346976,285308.78393
13203600,96822.6443217,430346.650339,285269.445911
13203900,96805.6965017,430335.815332,285231.829685
13204200,96788.7945185,430324.940426,285194.709929
13204500,96772.0144684,430313.994089,285158.63071
13204800,96755.3482201,430302.981084,285123.522638
13205100,96738.7422542,430291.941377,285088.851452
13205400,96722.309384,430280.824995,285055.434744
13205700,96705.9205341,430269.691601,285022.314311
13206000,96689.6886029,430258.501209,284990.214933
13206300,96673.572857,430247.274438,284958.813664
13206600,96657.5894005,430236.009898,284928.168264
13206900,96641.7092327,430224.718135,284898.088744
13207200,96625.9350279,430213.399868,284868.574158
13207500,96610.2664271,430202.056681,284839.606076
13207800,96594.7274244,430190.685208,284811.282695
13208100,96579.3640074,430179.279093,284783.789385
13208400,96564.0367589,430167.865843,284756.46706
13208700,96548.7970368,430156.437503,284729.532272
13209000,96533.7451163,430144.976786,284703.42901
13209300,96518.6931959,430133.516069,284677.325748
13209600,96503.8301305,430122.027075,284652.005037
13209900,96489.012347,430110.531302,284626.871959
13210200,96474.3761442,430099.011078,284602.454883
13210500,96459.7642599,430087.487714,284578.131891
13210800,96445.3307221,430075.942452,284554.483629
13211100,96430.9315432,430064.393339,284530.960354
13211400,96416.682683,430052.827377,284507.983897
13211700,96402.4899922,430041.255656,284485.204341
13212000,96388.4208568,430029.671268,284462.857904
13212300,96374.4352359,430018.079018,284440.793973
13212600,96360.5563331,430006.476721,284419.091036
13212900,96346.7242293,429994.870518,284397.539726
13213200,96333.0559634,429983.250642,284376.519243
13213500,96319.4736357,429971.624063,284355.769363
13213800,96305.9599665,429959.992127,284335.235674
13214100,96292.573323,429948.351007,284315.091231
13214400,96279.2321562,429936.706726,284295.084023
13214700,96265.9943341,429925.055415,284275.386127
13215000,96252.760558,429913.403838,284255.700227
13215300,96239.6433822,429901.744682,284236.358675
13215600,96226.5966211,429890.081283,284217.220315
13215900,96213.8061958,429878.548097,284198.916439
13216200,96201.5538432,429867.370273,284182.414095
13216500,96190.0303692,429856.701094,284168.361807
13216800,96179.499752,429846.749371,284157.65321
13217100,96170.3412119,429837.81184,284151.563454
13217400,96162.5499659,429829.898807,284150.064218
13217700,96156.2240481,429823.091401,284153.463356
13218000,96151.1244759,429817.21372,284160.941914
13218300,96147.5792854,429812.519542,284173.535743
13218600,96145.2253603,429808.737268,284189.996271
13218900,96143.9900182,429805.815955,284210.035075
13219200,96143.7039602,429803.629404,284233.053952
13219500,96144.2601622,429802.098712,284258.65227
13219800,96145.5279193,429801.126162,284286.344909
13220100,96147.3509846,429800.59314,284315.576903
13220400,96149.6087801,429800.408029,284345.918283
13220700,96152.2217234,429800.511028,284377.066453
13221000,96155.0967616,429800.830383,284408.712518
13221300,96158.207023,429801.348363,284440.686423
13221600,96161.4819277,429802.009563,284472.774864
13221900,96164.8914208,429802.792018,284504.839513
13222200,96168.3951671,429803.662883,284536.787841
13222500,96171.9793892,429804.613117,284568.525392
13222800,96175.6247676,429805.628073,284599.975202
13223100,96179.3193962,429806.70095,284631.024371
13223400,96183.0447035,429807.815765,284661.652465
13223700,96186.7905394,429808.964531,284691.825468
13224000,96190.5489704,429810.141221,284721.509752
13224300,96194.3133195,429811.341126,284750.665527
13224600,96198.078003,429812.558819,284779.303141
13224900,96201.8387683,429813.791376,284807.394502
13225200,96205.5911308,429815.036566,284834.884595
13225500,96209.3299107,429816.29235,284861.694039
13225800,96213.0545811,429817.555143,284887.914911
13226100,96216.7635037,429818.82369,284913.540195
13226400,96220.455463,429820.096888,284938.569967
13226700,96224.1293179,429821.373841,284963.000211
13227000,96227.782636,429822.653928,284986.784492
13227300,96231.4122024,429823.936511,285009.857294
13227600,96235.0210318,429825.220658,285032.329854
13227900,96238.6067283,429826.506166,285054.147861
13228200,96242.1781782,429827.792425,285075.566198
13228500,96245.7153814,429829.079963,285096.048012
13228800,96249.2367747,429830.367907,285116.10769
13229100,96252.7381932,429831.656353,285135.634535
13229400,96256.2083057,429832.945208,285154.348621
13229700,96259.6623496,429834.234136,285172.654501
13230000,96263.0924359,429835.5231,285190.356486
13230300,96266.4944054,429836.811891,285207.369661
13230600,96269.8806372,429838.10057,285224.002144
13230900,96273.2406599,429839.389032,285240.008756
13231200,96276.5764659,429840.677277,285255.449068
13231500,96279.8889945,429841.965277,285270.354675
13231800,96283.1787713,429843.25296,285284.748336
13232100,96286.4457649,429844.540224,285298.640511
13232400,96289.6887929,429845.826934,285312.018564
13232700,96292.9139179,429847.113182,285325.018787
13233000,96296.1116614,429848.398659,285337.452776
13233300,96299.2864282,429849.683393,285349.428083
13233600,96302.4375161,429850.967185,285360.945358
13233900,96305.5652071,429852.250112,285372.020915
13234200,96308.671568,429853.532547,285382.697379
13234500,96311.7548529,429854.814907,285392.943517
13234800,96314.817587,429856.097524,285402.808385
13235100,96317.8586562,429857.380137,285412.284536
13235400,96320.8774611,429858.662002,285421.383564
13235700,96323.8732446,429859.942534,285430.113155
13236000,96326.8445385,429861.221577,285438.464176
13236300,96329.7959198,429862.499683,285446.512576
13236600,96332.7256721,429863.777247,285454.235088
13236900,96335.6322406,429865.054851,285461.6111
13237200,96338.5194021,429866.332618,285468.703408
13237500,96341.3858006,429867.610263,285475.503974
13237800,96344.2298085,429868.887311,285482.005049
13238100,96347.0534502,429870.163555,285488.245556
13238400,96349.8558974,429871.439008,285494.223165
13238700,96352.6354185,429872.713936,285499.92309
13239000,96355.3955858,429873.988756,285505.393414
13239300,96358.1363716,429875.263636,285510.639042
13239600,96360.8574258,429876.538517,285515.663354
13239900,96363.5564915,429877.813136,285520.451653
13240200,96366.2354128,429879.087313,285525.033246
13240500,96368.8950164,429880.361034,285529.42348
13240800,96371.5345629,429881.634339,285533.621342
13241100,96374.1542667,429882.907341,285537.634998
13241400,96376.7543391,429884.180141,285541.472418
13241700,96379.3334648,429885.452761,285545.128937
13242000,96381.8950312,429886.725198,285548.639475
13242300,96384.4380535,429887.997385,285552.000723
13242600,96386.9614426,429889.269209,285555.209935
13242900,96389.4622633,429890.540483,285558.252739
13243200,96391.9445234,429891.811259,285561.164691
13243500,96394.4067212,429893.081514,285563.940391
13243800,96396.8564436,429894.351452,285566.632669
13244100,96399.2769985,429895.620705,285569.1403
13244400,96401.684046,429896.889737,285571.567042
13244700,96404.0759523,429898.158521,285573.903115
13245000,96406.4464847,429899.427374,285576.116494
13245300,96408.7999297,429900.697328,285578.231861
13245600,96411.1380026,429901.969841,285580.256304
13245900,96413.4642414,429903.247419,285582.20476
13246200,96415.7834323,429904.534258,285584.096634
13246500,96418.1019218,429905.835489,285585.958423
13246800,96420.4266521,429907.156374,285587.818136
13247100,96422.764911,429908.502543,285589.701459
13247400,96425.1244127,429909.879995,285591.632196
13247700,96427.5133909,429911.295351,285593.634529
13248000,96429.9431432,429912.758509,285595.741328
13248300,96432.4235842,429914.276866,285597.984072
13248600,96434.9742725,429915.866264,285600.424518
13248900,96437.6196048,429917.545477,285603.141291
13249200,96440.4009848,429919.348175,285606.262807
13249500,96443.392158,429921.335519,285610.010831
13249800,96446.5662789,429923.481564,285614.302259
13250100,96450.030057,429925.876651,285619.44567
13250400,96453.8158558,429928.547203,285625.517864
13250700,96457.9232695,429931.492803,285632.496541
13251000,96462.3695244,429934.728799,285640.406735
13251300,96467.2113117,429938.306069,285649.357307
13251600,96472.457366,429942.234391,285659.33112
13251900,96477.930348,429946.362064,285669.844135
13252200,96483.9068679,429950.932085,285681.553607
13252500,96490.1058718,429955.701032,285693.741936
13252800,96496.7979365,429960.910832,285706.991491
13253100,96503.6316496,429966.248586,285720.528271
13253400,96510.9406211,429972.019354,285734.981059
13253700,96518.5669604,429978.087487,285749.944329
13254000,96526.4913476,429984.444871,285765.274791
13254300,96534.6121799,429990.998056,285780.790471
13254600,96542.9650267,429997.79784,285796.36045
13254900,96551.4497441,430004.752948,285811.805099
13255200,96560.0488613,430011.854361,285827.028792
13255500,96568.7392525,430019.085163,285841.959396
13255800,96577.5074745,430026.441131,285856.511922
13256100,96586.3322317,430033.902021,285870.674574
13256400,96595.2001646,430041.458799,285884.413306
13256700,96604.0979698,430049.101899,285897.701878
13257000,96613.0150636,430056.83612,285910.427257
13257300,96621.9366423,430064.611549,285922.868878
13257600,96630.8550646,430072.473604,285934.629052
13257900,96639.7581723,430080.381162,285945.946392
13258200,96648.6488347,430088.325699,285956.90387
13258500,96657.4933002,430096.336017,285967.085386
13258800,96666.3120276,430104.370371,285976.940223
13259100,96675.0922765,430112.439518,285986.316215
13259400,96683.8143751,430120.548689,285995.094707
13259700,96692.5105065,430128.674505,286003.620686
13260000,96701.1442838,430136.835818,286011.596
13260300,96709.722725,430145.023317,286019.137506
13260600,96718.2354467,430153.233392,286026.226597
13260900,96726.6915282,430161.458246,286032.96142
13261200,96735.0796581,430169.696871,286039.303889
13261500,96743.3963994,430177.946488,286045.266654
13261800,96751.6372224,430186.205093,286050.855859
13262100,96759.7964638,430194.471162,286056.074067
13262400,96767.8368064,430202.744649,286060.816399
13262700,96775.8626417,430211.019035,286065.500796
13263000,96783.7831976,430219.298904,286069.795956
13263300,96791.6467293,430227.581744,286073.880288
13263600,96799.3904611,430235.869246,286077.578739
13263900,96807.1066255,430244.157821,286081.188395
13264200,96814.6789083,430252.451119,286084.388782
13264500,96822.2271384,430260.745156,286087.527699
13264800,96829.6497819,430269.043009,286090.351537
13265100,96837.0171804,430277.342574,286093.058345
13265400,96844.2591446,430285.646029,286095.499436
13265700,96851.5011088,430293.949483,286097.940527
13266000,96858.6278516,430302.256698,286100.171246
13266300,96865.6558011,430310.567136,286102.221587
13266600,96872.6837505,430318.877574,286104.271928
13266900,96879.549781,430327.193617,286106.080094
13267200,96886.3677182,430335.511326,286107.81633
13267500,96893.1849093,430343.829062,286109.551655
13267800,96899.7964649,430352.154159,286111.036149
13268100,96906.4080204,430360.479256,286112.520644
13268400,96912.9661187,430368.806242,286113.951481
13268700,96919.3513827,430377.139335,286115.208835
13269000,96925.7366467,430385.472427,286116.46619
13269300,96932.1219107,430393.805519,286117.723544
13269600,96938.317866,430402.144801,286118.825775
13269900,96944.4798906,430410.485192,286119.900201
13270200,96950.6227261,430418.826068,286120.960703
13270500,96956.5848255,430427.171506,286121.890047
13270800,96962.5469249,430435.516943,286122.819391
13271100,96968.4641388,430443.863185,286123.717405
13271400,96974.2698805,430452.211183,286124.53571
13271700,96979.9945469,430460.559616,286125.29037
13272000,96985.6451648,430468.908037,286125.9869
13272300,96991.2156508,430477.256186,286126.624892
13272600,96996.7139392,430485.604029,286127.215806
13272900,97002.140379,430493.951596,286127.763849
13273200,97007.49472,430502.298907,286128.271129
13273500,97012.7767202,430510.645943,286128.739033
13273800,97017.9884514,430518.992648,286129.169898
13274100,97023.1230578,430527.338892,286129.561778
13274400,97028.1891445,430535.684647,286129.920742
13274700,97033.1878631,430544.029861,286130.249046
13275000,97038.108304,430552.374383,286130.543788
13275300,97042.9631069,430560.718271,286130.81198
13275600,97047.7507844,430569.061468,286131.054169
13275900,97052.4718413,430577.403934,286131.271754
13276200,97057.1267936,430585.745634,286131.466203
13276500,97061.7160969,430594.086535,286131.639122
13276800,97066.225582,430602.426433,286131.788821
13277100,97070.6858513,430610.76571,286131.925244
13277400,97075.0725839,430619.104291,286132.059764
13277700,97079.397905,430627.443325,286132.203392
13278000,97083.6649541,430635.783662,286132.354934
