second,cLeaf,cStem,cFruit
12318000,97396.0740642,475936.676159,286192.54851
12318300,97394.7179096,475940.498918,286190.807177
12318600,97393.3286795,475944.26442,286189.044528
12318900,97391.9103855,475947.979518,286187.263643
12319200,97390.455007,475951.629522,286185.463665
12319500,97388.9633645,475955.214992,286183.647097
12319800,97387.439641,475958.742667,286181.815195
12320100,97385.8846037,475962.213483,286179.967392
12320400,97384.3104624,475965.649392,286178.109781
12320700,97382.698872,475969.016438,286176.233054
12321000,97381.0563411,475972.325663,286174.341008
12321300,97379.3909939,475975.591999,286172.437973
12321600,97377.6855942,475978.78201,286170.516915
12321900,97375.934666,475981.881397,286168.579983
12322200,97374.1571368,475984.927834,286166.633776
12322500,97372.3796075,475987.974272,286164.687569
12322800,97370.5809766,475990.97701,286162.743435
12323100,97368.7210406,475993.852791,286160.805323
12323400,97366.8611046,475996.728571,286158.867211
12323700,97364.9625483,475999.517199,286156.969873
12324000,97363.049047,476002.272101,286155.088314
12324300,97361.1032829,476004.942483,286153.278295
12324600,97359.1518502,476007.596734,286151.483381
12324900,97357.1759732,476010.171704,286149.772825
12325200,97355.1965328,476012.733125,286148.080827
12325500,97353.2044267,476015.236744,286146.486693
12325800,97351.2105736,476017.705303,286144.980081
12326100,97349.2196937,476020.141941,286143.542842
12326400,97347.2345728,476022.54914,286142.132589
12326700,97345.2549633,476024.928389,286140.730645
12327000,97343.2805849,476027.2781,286139.335059
12327300,97341.3108025,476029.600116,286137.948826
12327600,97339.3459607,476031.892743,286136.575858
12327900,97337.3867701,476034.154636,286135.218938
12328200,97335.4324568,476036.392148,286133.87533
12328500,97333.4849825,476038.598199,286132.549647
12328800,97331.5428329,476040.781616,286131.237375
12329100,97329.6061641,476042.942614,286129.938651
12329400,97327.6786888,476045.069551,286128.661636
12329700,97325.7609172,476047.165667,286127.40628
12330000,97323.8485006,476049.244786,286126.162873
12330300,97321.9489643,476051.306376,286125.056869
12330600,97320.0756352,476053.360567,286124.065548
12330900,97318.2363018,476055.414264,286123.18392
12331200,97316.4334573,476057.472761,286122.407773
12331500,97314.6833505,476059.544904,286121.768947
12331800,97312.970384,476061.629318,286121.220988
12332100,97311.3242712,476063.739685,286120.828831
12332400,97309.7258393,476065.87118,286120.542255
12332700,97308.176293,476068.025255,286120.361946
12333000,97306.7066004,476070.219853,286120.347226
12333300,97305.3300708,476072.468066,286120.510764
12333600,97303.9974785,476074.741567,286120.758371
12333900,97302.6661521,476077.015854,286121.008251
12334200,97301.5212116,476079.405938,286121.592602
12334500,97300.3762711,476081.796023,286122.176953
12334800,97299.2968345,476084.230526,286122.868572
12335100,97298.3480327,476086.753613,286123.774118
12335400,97297.3992309,476089.2767,286124.679664
12335700,97296.5833539,476091.896782,286125.782523
12336000,97295.8355911,476094.566568,286126.986491
12336300,97295.0878284,476097.236354,286128.190459
12336600,97294.5603611,476100.079009,286129.684892
12336900,97294.0354767,476102.923692,286131.182731
12337200,97293.5105924,476105.768375,286132.68057
12337500,97293.176881,476108.772762,286134.402259
12337800,97292.8941653,476111.819751,286136.183661
12338100,97292.6114497,476114.86674,286137.965063
12338400,97292.4213223,476117.993565,286139.847478
12338700,97292.3405796,476121.217113,286141.84247
12339000,97292.3285131,476124.50409,286143.900798
12339300,97292.3980466,476127.86787,286146.030936
12339600,97292.5370086,476131.298411,286148.218603
12339900,97292.7492552,476134.800823,286150.463288
12340200,97293.029634,476138.37148,286152.756936
12340500,97293.3791538,476142.01289,286155.094848
12340800,97293.7955573,476145.724497,286157.467297
12341100,97294.2703449,476149.498773,286159.863802
12341400,97294.8071297,476153.341082,286162.280485
12341700,97295.4257937,476157.276791,286164.713989
12342000,97296.0510821,476161.22011,286167.148715
12342300,97296.7812285,476165.286951,286169.595652
12342600,97297.5201748,476169.3646,286172.042666
12342900,97298.3506717,476173.555032,286174.489777
12343200,97299.1947849,476177.762877,286176.935613
12343500,97300.1052959,476182.055637,286179.375228
12343800,97301.0686642,476186.419285,286181.803651
12344100,97302.0727711,476190.839251,286184.220428
12344400,97303.116358,476195.315015,286186.623795
12344700,97304.2003829,476199.849415,286189.010887
12345000,97305.3388852,476204.466638,286191.370447
12345300,97306.5111844,476209.137415,286193.709073
12345600,97307.7193177,476213.867402,286196.020779
12345900,97308.9658121,476218.665118,286198.294289
12346200,97310.2230179,476223.482155,286200.556221
12346500,97311.5209994,476228.376681,286202.76609
12346800,97312.8287935,476233.289854,286204.963429
12347100,97314.1782695,476238.289799,286207.093085
12347400,97315.5326088,476243.300116,286209.214412
12347700,97316.9254616,476248.39958,286211.257612
12348000,97318.325152,476253.517919,286213.282917
12348300,97319.7678132,476258.754878,286215.195763
12348600,97321.2104744,476263.991836,286217.108609
12348900,97322.6681011,476269.27857,286218.970222
12349200,97324.1390154,476274.609499,286220.786346
12349500,97325.620651,476279.98472,286222.553989
12349800,97327.111918,476285.399732,286224.278078
12350100,97328.6110006,476290.856435,286225.954429
12350400,97330.1171871,476296.351032,286227.587391
12350700,97331.6286122,476301.889574,286229.166576
12351000,97333.1448546,476307.468528,286230.696309
12351300,97334.661097,476313.047482,286232.226042
12351600,97336.1790647,476318.641663,286233.737051
12351900,97337.7018845,476324.298799,286235.18697
12352200,97339.2221968,476329.98764,286236.607951
12352500,97340.7369114,476335.702557,286237.981342
12352800,97342.2442291,476341.440391,286239.301182
12353100,97343.7404286,476347.202779,286240.552053
12353400,97345.2261068,476352.983663,286241.745091
12353700,97346.6981018,476358.785331,286242.870974
12354000,97348.1586752,476364.602532,286243.945379
12354300,97349.6083254,476370.433862,286244.972355
12354600,97351.0414124,476376.284673,286245.93282
12354900,97352.4603761,476382.150781,286246.84297
12355200,97353.8635338,476388.033305,286247.701108
12355500,97355.2526989,476393.929861,286248.516483
12355800,97356.6273616,476399.840615,286249.290487
12356100,97357.9877431,476405.765178,286250.026342
12356400,97359.3240234,476411.71321,286250.704465
12356700,97360.6484682,476417.672987,286251.356982
12357000,97361.961255,476423.644408,286251.984886
12357300,97363.2578961,476429.632186,286252.580639
12357600,97364.5381571,476435.636796,286253.146333
12357900,97365.8134285,476441.646534,286253.702872
12358200,97367.0733659,476447.672192,286254.233206
12358500,97368.3201221,476453.711537,286254.741016
12358800,97369.5576051,476459.760276,286255.234077
12359100,97370.7743499,476465.830026,286255.694154
12359400,97371.9884922,476471.902092,286256.150146
12359700,97373.1728001,476478.000714,286256.559302
12360000,97374.357108,476484.099337,286256.968459
12360300,97375.50261,476490.218348,286257.308884
12360600,97376.6413428,476496.340916,286257.637319
12360900,97377.7699997,476502.463362,286257.943669
12361200,97378.8260031,476508.584925,286258.090771
12361500,97379.8820064,476514.706488,286258.237872
12361800,97380.8637957,476520.793043,286258.192971
12362100,97381.7305337,476526.825326,286257.850416
12362400,97382.5972717,476532.857609,286257.50786
12362700,97383.1447854,476538.670398,286256.282235
12363000,97383.5296311,476544.37134,286254.606622
12363300,97383.9144769,476550.072282,286252.931009
12363600,97383.2261397,476554.950161,286248.231086
12363900,97382.460442,476559.768709,286243.313156
12364200,97381.6947443,476564.587257,286238.395225
12364500,97378.7593415,476567.660464,286227.51398
12364800,97375.7547595,476570.678022,286216.442599
12365100,97372.7396553,476573.686926,286205.343275
12365400,97367.698025,476575.026058,286188.891662
12365700,97361.6973305,476575.543896,286170.208603
12366000,97354.8676825,476575.329649,286149.817932
12366300,97347.3484627,476574.482466,286128.231282
12366600,97339.1894747,476573.009034,286105.876272
12366900,97330.7672559,476571.269159,286083.280056
12367200,97321.8894116,476569.001105,286060.798276
12367500,97312.9006492,476566.579528,286038.528597
12367800,97303.7214729,476563.859501,286016.880847
12368100,97294.4984421,476560.989023,285995.945145
12368400,97285.2442307,476558.011573,285975.515709
12368700,97276.0293629,476554.883037,285956.392606
12369000,97266.8501442,476551.716499,285937.770746
12369300,97257.7599484,476548.478965,285920.235639
12369600,97248.834463,476545.215905,285903.975778
12369900,97240.0147461,476541.936453,285888.534815
12370200,97231.1950293,476538.657001,285873.093852
12370500,97222.7487287,476535.457701,285859.665022
12370800,97214.4634658,476532.292968,285847.103936
12371100,97206.1782029,476529.128234,285834.542849
12371400,97198.520115,476526.238192,285824.58657
12371700,97191.030339,476523.421868,285815.32933
12372000,97183.540563,476520.605544,285806.07209
12372300,97177.0005802,476518.324533,285800.173968
12372600,97170.592394,476516.117805,285794.741968
12372900,97164.1842077,476513.911076,285789.309969
12373200,97159.0904352,476512.547318,285788.038914
12373500,97154.0402902,476511.211539,285786.905968
12373800,97149.0879494,476509.944247,285786.058013
12374100,97145.735683,476509.797411,285789.87252
12374400,97142.3834167,476509.650575,285793.687026
12374700,97139.2423891,476509.660322,285798.080553
12375000,97137.693883,476510.850539,285806.839298
12375300,97136.1453769,476512.040756,285815.598043
12375600,97136.1289109,476514.412367,285828.275749
12375900,97136.3048648,476516.932358,285841.445665
12376200,97137.5801258,476520.326714,285857.124788
12376500,97139.4223922,476524.172053,285874.098121
12376800,97141.8616491,476528.509739,285892.136268
12377100,97145.0889428,476533.497331,285911.579986
12377400,97148.5108953,476538.65479,285931.174064
12377700,97152.7002337,476544.4819,285951.36089
12378000,97156.8895722,476550.309011,285971.547716
12378300,97161.4833536,476556.528191,285991.152427
12378600,97166.1971463,476562.885462,286010.053732
12378900,97170.989392,476569.357025,286027.977646
12379200,97175.8013665,476575.892648,286044.914961
12379500,97180.5967081,476582.461684,286060.846784
12379800,97185.3495862,476589.045804,286075.690253
12380100,97190.0432059,476595.631154,286089.439957
12380400,97194.6648253,476602.20872,286102.06978
12380700,97199.1834324,476608.768704,286113.250804
12381000,97203.6839098,476615.324565,286124.200074
12381300,97208.0757964,476621.855423,286133.763549
12381600,97212.3890625,476628.366837,286142.395803
12381900,97216.6187923,476634.856108,286150.22866
12382200,97220.773331,476641.324621,286157.402654
12382500,97224.8489037,476647.770517,286163.878391
12382800,97228.8480696,476654.194025,286170.184576
12383100,97232.7673092,476660.594507,286176.005879
12383400,97236.6086497,476666.971205,286181.058551
12383700,97240.3700897,476673.32211,286185.442879
12384000,97244.0596478,476679.648761,286189.310765
12384300,97247.6718742,476685.948307,286192.683264
12384600,97251.204371,476692.218768,286195.59956
12384900,97254.6575233,476698.45914,286198.114202
12385200,97258.0342439,476704.669493,286200.286537
12385500,97261.326283,476710.84536,286202.118029
12385800,97264.5594467,476716.996745,286203.724265
12386100,97267.6924459,476723.104774,286204.97946
12386400,97270.7669218,476729.186597,286206.040907
12386700,97273.7696533,476735.235924,286206.869632
12387000,97276.6701145,476741.236803,286207.384741
12387300,97279.5117658,476747.208841,286207.725015
12387600,97282.2830989,476753.146055,286207.85815
12387900,97284.9029276,476759.003797,286207.564876
12388200,97287.5061248,476764.852815,286207.224792
12388500,97290.0883554,476770.690068,286206.828914
12388800,97292.4695664,476776.414521,286205.8981
12389100,97294.8507775,476782.138974,286204.967286
12389400,97297.1669363,476787.824014,286203.873439
12389700,97299.3221277,476793.41153,286202.376176
12390000,97301.4773192,476798.999046,286200.878914
12390300,97303.5211762,476804.51404,286199.118535
12390600,97305.4449915,476809.95084,286197.07446
12390900,97307.3688069,476815.387641,286195.030386
12391200,97309.1320179,476820.712509,286192.62236
12391500,97310.8177426,476825.983373,286190.03874
12391800,97312.5034674,476831.254237,286187.455119
12392100,97313.9289195,476836.330252,286184.291989
12392400,97315.3147626,476841.376614,286181.040669
12392700,97316.7006058,476846.422976,286177.789348
12393000,97318.086449,476851.469338,286174.538027
12393300,97319.1463721,476856.25377,286170.70363
12393600,97320.1627596,476861.003213,286166.791348
12393900,97321.1791472,476865.752656,286162.879066
12394200,97322.1955347,476870.5021,286158.966783
12394500,97322.8617706,476874.950225,286154.747137
12394800,97323.4875416,476879.363529,286150.491971
12395100,97324.1133126,476883.776832,286146.236805
12395400,97324.7390836,476888.190136,286141.98164
12395700,97324.9887212,476892.259904,286137.423853
12396000,97325.2014548,476896.295967,286132.836375
12396300,97325.4141885,476900.332029,286128.248897
12396600,97325.6269221,476904.368091,286123.661419
12396900,97325.5722323,476908.149705,286118.75329
12397200,97325.4091845,476911.825881,286113.650384
12397500,97325.1472653,476915.404801,286108.364199
12397800,97324.7624266,476918.861545,286102.873024
12398100,97324.2408741,476922.180359,286097.231475
12398400,97323.6149054,476925.392619,286091.531873
12398700,97322.8735305,476928.486076,286085.815513
12399000,97321.9298802,476931.368534,286080.194797
12399300,97320.98623,476934.250992,286074.574082
12399600,97319.8428854,476936.920416,286069.18152
12399900,97318.5874902,476939.470303,286063.916976
12400200,97317.2887874,476941.972726,286058.70943
12400500,97315.7184607,476944.177451,286053.859366
12400800,97314.1481339,476946.382176,286049.009303
12401100,97312.377461,476948.361214,286044.335022
12401400,97310.4913594,476950.210223,286039.762018
12401700,97308.5640821,476952.011492,286035.240179
12402000,97306.3646278,476953.497189,286031.05655
12402300,97304.1651736,476954.982885,286026.872921
12402600,97301.7990346,476956.268535,286023.430248
12402900,97299.3343058,476957.435861,286020.425832
12403200,97296.74095,476958.440691,286018.532183
12403500,97294.0624302,476959.334155,286017.399962
12403800,97291.2922892,476960.101531,286017.130083
12404100,97288.4586358,476960.770986,286017.351699
12404400,97285.5671081,476961.341661,286017.496985
12404700,97282.6264169,476961.822769,286017.61016
12405000,97279.6507697,476962.226376,286017.800413
12405300,97276.6536481,476962.566409,286017.936449
12405600,97273.6417444,476962.846605,286017.941111
12405900,97270.6187435,476963.071918,286017.780958
12406200,97267.5853332,476963.242002,286017.430956
12406500,97264.5415274,476963.356874,286016.911823
12406800,97261.48841,476963.4175,286016.266685
12407100,97258.4283544,476963.425994,286015.518427
12407400,97255.3634299,476963.384677,286014.658287
12407700,97252.2932465,476963.290402,286013.652569
12408000,97249.2162938,476963.146232,286012.503757
12408300,97246.1302546,476962.950173,286011.212756
12408600,97243.0323762,476962.697217,286009.776383
12408900,97239.9194786,476962.381608,286008.198461
12409200,97236.7921628,476962.009461,286006.511328
12409500,97233.6500465,476961.579968,286004.727526
12409800,97230.4933027,476961.093229,286002.860177
12410100,97227.320763,476960.541967,286000.913713
12410400,97224.1352306,476959.933912,285998.908603
12410700,97220.937985,476959.269947,285996.854616
12411000,97217.7305667,476958.551416,285994.760821
12411300,97214.5132053,476957.763106,285992.629248
12411600,97211.2911721,476956.938363,285990.480014
12411900,97208.0659977,476956.077133,285988.317291
12412200,97204.8343319,476955.140506,285986.12669
12412500,97201.6024591,476954.196314,285983.93432
12412800,97198.3679085,476953.154245,285981.719051
12413100,97195.1333578,476952.112177,285979.503782
12413400,97191.9007413,476950.988265,285977.277954
12413700,97188.6685569,476949.84607,285975.049767
12414000,97185.4415558,476948.635252,285972.820419
12414300,97182.2185774,476947.371179,285970.59017
12414600,97178.9955989,476946.107106,285968.359922
12414900,97175.7728613,476944.840902,285966.129862
12415200,97172.5660256,476943.433937,285963.912316
12415500,97169.3591899,476942.026972,285961.694769
12415800,97166.1523542,476940.620007,285959.477223
12416100,97162.9513131,476939.170821,285957.266369
12416400,97159.7589105,476937.662386,285955.066439
12416700,97156.5823546,476936.118146,285953.026855
12417000,97153.437983,476934.559227,285951.12622
12417300,97150.334529,476932.993908,285949.362031
12417600,97147.2811597,476931.429831,285947.751281
12417900,97144.2956935,476929.878245,285946.331945
12418200,97141.3655095,476928.341844,285945.060519
12418500,97138.498268,476926.825096,285943.953797
12418800,97135.7122605,476925.338402,285943.052372
12419100,97133.022803,476923.89372,285942.384605
12419400,97130.4861115,476922.52935,285942.057637
12419700,97128.0599625,476921.22411,285941.975146
12420000,97125.6338134,476919.91887,285941.892656
12420300,97123.2076644,476918.61363,285941.810166
12420600,97121.0343598,476917.452858,285942.262418
12420900,97118.9390595,476916.336655,285942.879643
12421200,97116.8703754,476915.237441,285943.54783
12421500,97115.0718059,476914.310637,285944.733212
12421800,97113.2732365,476913.383832,285945.918593
12422100,97111.5887455,476912.534081,285947.305647
12422400,97110.0649536,476911.792874,285948.976792
12422700,97108.604213,476911.096494,285950.749076
12423000,97107.3271567,476910.530713,285952.816005
12423300,97106.073567,476909.98228,285954.91734
12423600,97105.041165,476909.597378,285957.342982
12423900,97104.0087629,476909.212476,285959.768625
12424200,97103.2030048,476909.001524,285962.498034
12424500,97102.412668,476908.802408,285965.248111
12424800,97101.812142,476908.754578,285968.231174
12425100,97101.2661962,476908.750249,285971.281233
12425400,97100.8034249,476908.813253,285974.429593
12425700,97100.4960011,476909.004487,285977.753483
12426000,97100.3252995,476909.312405,285981.219835
12426300,97100.2449475,476909.698703,285984.776096
12426600,97100.26335,476910.17222,285988.424848
12426900,97100.3807028,476910.733129,285992.166274
12427200,97100.6253753,476911.409703,285996.014781
12427500,97100.9359416,476912.146137,285999.918707
12427800,97101.4002206,476913.026413,286003.935918
12428100,97101.8986052,476913.938603,286007.978266
12428400,97102.590153,476915.036984,286012.142873
12428700,97103.286073,476916.13958,286016.310248
12429000,97104.1506801,476917.41057,286020.563987
12429300,97105.051385,476918.717594,286024.836208
12429600,97106.0830474,476920.160479,286029.15861
12429900,97107.1793307,476921.670403,286033.505773
12430200,97108.371615,476923.283904,286037.877625
12430500,97109.6541442,476924.994773,286042.272683
12430800,97111.0006161,476926.777448,286046.676356
12431100,97112.4601172,476928.687051,286051.09526
12431400,97113.9572737,476930.640822,286055.514592
12431700,97115.5985288,476932.763612,286059.935566
12432000,97117.2397838,476934.886402,286064.356539
12432300,97119.0073144,476937.164544,286068.763189
12432600,97120.8332982,476939.514598,286073.16321
12432900,97122.6869927,476941.900571,286077.556639
12433200,97124.6862049,476944.475162,286081.915448
12433500,97126.6854172,476947.049752,286086.274257
12433800,97128.7875834,476949.765374,286090.595666
12434100,97130.9485813,476952.561587,286094.895704
12434400,97133.126441,476955.382349,286099.187215
12434700,97135.4369832,476958.396279,286103.411635
12435000,97137.7475254,476961.410209,286107.636055
12435300,97140.1379056,476964.548919,286111.805211
12435600,97142.5839624,476967.774645,286115.935826
12435900,97145.0380402,476971.01404,286120.058739
12436200,97147.6035032,476974.443242,286124.074684
12436500,97150.1689661,476977.872445,286128.090628
12436800,97152.7899824,476981.407027,286132.031515
12437100,97155.4573403,476985.029515,286135.909789
12437400,97158.1260233,476988.654781,286139.785729
12437700,97160.8569739,476992.411732,286143.549593
12438000,97163.6147754,476996.230556,286147.254804
12438300,97166.4008552,477000.121538,286150.895036
12438600,97169.2030337,477004.0697,286154.451231
12438900,97172.0132584,477008.071407,286157.88543
12439200,97174.8252564,477012.114932,286161.201912
12439500,97177.6348317,477016.198134,286164.389358
12439800,97180.4380147,477020.320616,286167.434901
12440100,97183.2321156,477024.476866,286170.34882
12440400,97186.0145349,477028.666221,286173.128902
12440700,97188.7812904,477032.891248,286175.762224
12441000,97191.529492,477037.151394,286178.251887
12441300,97194.260936,477041.440381,286180.625081
12441600,97196.9816908,477045.746528,286182.929293
12441900,97199.6862641,477050.077288,286185.13534
12442200,97202.372433,477054.434054,286187.239766
12442500,97205.0366899,477058.819757,286189.235012
12442800,97207.6871854,477063.222754,286191.166885
12443100,97210.3145157,477067.653771,286192.998827
12443400,97212.923234,477072.106261,286194.757075
12443700,97215.512993,477076.579946,286196.444706
12444000,97218.0720306,477081.085237,286198.035184
12444300,97220.5850638,477085.635743,286199.493446
12444600,97223.0980969,477090.186248,286200.951709
12444900,97225.6111301,477094.736753,286202.409971
12445200,97228.1241632,477099.287258,286203.868233
12445500,97230.6119905,477103.862411,286205.255149
12445800,97233.0579301,477108.478524,286206.523501
12446100,97235.474573,477113.120404,286207.728527
12446400,97237.8736773,477117.777398,286208.898656
12446700,97240.2552461,477122.449451,286210.034568
12447000,97242.6070781,477127.14682,286211.117085
12447300,97244.9299702,477131.869101,286212.153543
12447600,97247.2341975,477136.607447,286213.160297
12447900,97249.5384248,477141.345793,286214.16705
12448200,97251.8057545,477146.116931,286215.124626
12448500,97254.047468,477150.910834,286216.048061
12448800,97256.2891815,477155.704737,286216.971495
12449100,97258.5000862,477160.528373,286217.862728
12449400,97260.6879889,477165.374206,286218.729918
12449700,97262.8718119,477170.224545,286219.593984
12450000,97265.0149779,477175.119787,286220.426913
12450300,97267.1581438,477180.015029,286221.259843
12450600,97269.2768896,477184.942784,286222.080764
12450900,97271.3800123,477189.891341,286222.894003
12451200,97273.4786835,477194.847382,286223.70639
12451500,97275.5471638,477199.854183,286224.512998
12451800,97277.6156441,477204.860983,286225.319606
12452100,97279.6648365,477209.908505,286226.127531
12452400,97281.7035127,477214.97823,286226.936173
12452700,97283.7371684,477220.060245,286227.745572
12453000,97285.7455659,477225.204087,286228.558777
12453300,97287.7539634,477230.347928,286229.371983
12453600,97289.7601115,477235.49731,286230.184975
12453900,97291.7348782,477240.723976,286230.99498
12454200,97293.7096448,477245.950641,286231.804986
12454500,97295.6844115,477251.177307,286232.614991
12454800,97297.6174645,477256.476478,286233.388529
12455100,97299.5491367,477261.77805,286234.160859
12455400,97301.4808089,477267.079621,286234.93319
12455700,97303.3453283,477272.421186,286235.582406
12456000,97305.1997275,477277.768778,286236.213068
12456300,97307.0541266,477283.116369,286236.84373
12456600,97308.7654111,477288.429597,286237.121299
12456900,97310.4339731,477293.732567,286237.293463
12457200,97312.1025351,477299.035536,286237.465627
12457500,97313.4912996,477304.172225,286236.880258
12457800,97314.7429891,477309.227451,286235.923766
12458100,97315.8368878,477314.168863,286234.534116
12458400,97316.3103778,477318.662775,286231.441354
12458700,97316.7838677,477323.156686,286228.348592
12459000,97316.4619902,477327.040879,286223.109362
12459300,97315.8523829,477330.704502,286217.093631
12459600,97314.355106,477333.659564,286208.81366
12459900,97312.5043583,477336.332477,286199.632068
12460200,97309.8298747,477338.32317,286188.597766
12460500,97306.7957078,477340.015971,286176.754481
12460800,97303.1967,477341.210281,286164.03159
12461100,97299.32811,477342.166676,286150.888888
12461400,97295.2621331,477342.896568,286138.136417
12461700,97291.0934645,477343.508621,286125.586967
12462000,97286.9901579,477344.13469,286113.722489
12462300,97283.014548,477344.78814,286103.196229
12462600,97279.2892633,477345.59719,286093.918575
12462900,97275.8815211,477346.60362,286086.224801
12463200,97272.8854681,477347.890852,286080.229973
12463500,97270.2358022,477349.414342,286075.664602
12463800,97268.1311201,477351.32738,286073.082764
12464100,97266.3259637,477353.454514,286071.591084
12464400,97265.3699535,477356.217988,286072.748108
12464700,97264.7006555,477359.19632,286074.79946
12465000,97264.0313576,477362.174651,286076.850813
12465300,97264.0811766,477365.710077,286080.845807
12465600,97264.6779135,477369.669196,286086.31902
12465900,97265.2746504,477373.628315,286091.792232
12466200,97266.2398672,477377.887908,286097.991359
12466500,97267.7852345,477382.620581,286105.333395
12466800,97269.3306017,477387.353254,286112.675432
12467100,97270.9802093,477392.174032,286120.164046
12467400,97273.0552346,477397.358171,286128.177239
12467700,97275.2462019,477402.656577,286136.03737
12468000,97277.5199996,477408.043721,286143.653271
12468300,97279.8471399,477413.497452,286150.945938
12468600,97282.1995607,477418.994323,286157.888035
12468900,97284.5585881,477424.520723,286164.43068
12469200,97286.9066918,477430.062808,286170.548382
12469500,97289.2288711,477435.609042,286176.216512
12469800,97291.496822,477441.144605,286181.275285
12470100,97293.7445319,477446.673842,286186.148164
12470400,97295.9259441,477452.182363,286190.412167
12470700,97298.0668672,477457.674564,286194.364053
12471000,97300.148627,477463.142917,286197.85987
12471300,97302.1681343,477468.582419,286200.920784
12471600,97304.1423228,477474.000917,286203.665096
12471900,97306.0287164,477479.374443,286205.814003
12472200,97307.8860189,477484.733067,286207.76562
12472500,97309.6709241,477490.051618,286209.222356
12472800,97311.3829885,477495.327729,286210.163555
12473100,97313.0236939,477500.559762,286210.71666
12473400,97314.5967334,477505.748638,286211.060382
12473700,97316.1019952,477510.893306,286211.207701
12474000,97317.5414833,477515.994096,286211.258755
12474300,97318.9110612,477521.04842,286211.639059
12474600,97320.2172015,477526.060103,286211.7055
12474900,97321.4580998,477531.026394,286211.471192
12475200,97322.6275178,477535.941515,286210.984581
12475500,97323.7307556,477540.808091,286210.310375
12475800,97324.7610488,477545.619797,286209.461724
12476100,97325.731489,477550.385552,286208.48375
12476400,97326.6354845,477555.099553,286207.370338
12476700,97327.4650354,477559.754378,286206.115373
12477000,97328.2179102,477564.346832,286204.723601
12477300,97328.8800012,477568.863155,286203.180362
12477600,97329.5079683,477573.350783,286201.580552
12477900,97330.0439134,477577.758947,286199.838477
12478200,97330.5209864,477582.116273,286198.005387
12478500,97330.9198385,477586.403688,286196.063547
12478800,97331.2437314,477590.624105,286194.017492
12479100,97331.5035918,477594.785366,286191.887717
12479400,97331.671857,477598.862007,286189.638188
12479700,97331.7714828,477602.872215,286187.295592
12480000,97331.7199248,477606.736102,286184.748009
12480300,97331.6683668,477610.599989,286182.200426
12480600,97331.6168088,477614.463876,286179.652843
12480900,97331.4096005,477618.173254,286176.86546
12481200,97331.1158799,477621.796754,286173.944795
12481500,97330.8058019,477625.403454,286170.984473
12481800,97330.3346566,477628.844734,286167.633662
12482100,97329.8220814,477632.24237,286164.128575
12482400,97329.1942763,477635.518621,286160.194396
12482700,97328.4938242,477638.717152,286155.938321
12483000,97327.6996732,477641.815439,286151.26707
12483300,97326.7785959,477644.77556,286146.027171
12483600,97325.7760232,477647.646968,286140.422161
12483900,97324.6532635,477650.386358,286134.326066
12484200,97323.4197602,477653.003082,286127.857888
12484500,97322.0704516,477655.490513,286121.123107
12484800,97320.609831,477657.852857,286114.258692
12485100,97319.0754535,477660.131606,286107.340197
12485400,97317.4158121,477662.268383,286100.329854
12485700,97315.6371166,477664.268535,286093.248595
12486000,97313.7657008,477666.162284,286086.112106
12486300,97311.7284575,477667.863221,286078.868748
12486600,97309.6370383,477669.501165,286071.590476
12486900,97307.3129041,477670.864986,286064.166817
12487200,97304.9753104,477672.212951,286056.73475
12487500,97302.4153027,477673.294968,286049.187037
12487800,97299.8043926,477674.316119,286041.612857
12488100,97297.0028106,477675.105527,286033.97453
12488400,97294.1124028,477675.786977,286026.306319
12488700,97291.0657517,477676.275241,286018.651217
12489000,97287.89159,477676.605846,286011.006813
12489300,97284.5979865,477676.785906,286003.435044
12489600,97281.1388046,477676.757272,285995.963967
12489900,97277.5800389,477676.599771,285988.579461
12490200,97273.7744779,477676.122908,285981.409502
12490500,97269.9689168,477675.646045,285974.239543
12490800,97266.0928756,477675.074944,285967.127534
12491100,97261.8861254,477674.061657,285960.287438
12491400,97257.6793752,477673.048371,285953.447343
12491700,97253.4480973,477672.000903,285946.621331
12492000,97248.8572446,477670.452337,285940.001793
12492300,97244.2663918,477668.90377,285933.382254
12492600,97239.6755391,477667.355204,285926.762715
12492900,97234.7422741,477665.305333,285920.36673
12493200,97229.7917583,477663.230206,285913.982009
12493500,97224.8412424,477661.155078,285907.597287
12493800,97219.6996873,477658.787269,285901.36741
12494100,97214.4398211,477656.232495,285895.22988
12494400,97209.0837127,477653.52048,285889.140298
12494700,97203.635092,477650.653583,285883.069702
12495000,97198.0974828,477647.63404,285876.999672
12495300,97192.4566206,477644.430088,285870.919447
12495600,97186.7312946,477641.071447,285864.828704
12495900,97180.9937561,477637.689316,285858.739219
12496200,97175.0958646,477633.998744,285852.666234
12496500,97169.1979731,477630.308171,285846.59325
12496800,97163.1880792,477626.380841,285840.57243
12497100,97157.1419476,477622.376909,285834.568487
12497400,97151.0429936,477618.245,285828.609049
12497700,97144.8768994,477613.950426,285822.706177
12498000,97138.7024465,477609.634024,285816.811927
12498300,97132.4587761,477605.129902,285810.994958
12498600,97126.1820417,477600.511553,285805.232688
12498900,97119.874669,477595.78997,285799.171441
12499200,97113.5250511,477590.946218,285793.079849
12499500,97107.1447647,477585.997276,285787.113016
12499800,97100.7401022,477580.943976,285781.240889
12500100,97094.3191093,477575.795554,285775.451519
12500400,97087.8881128,477570.559708,285769.745328
12500700,97081.4531198,477565.241937,285764.126442
12501000,97075.0261262,477559.820149,285758.643979
