,co2Air,tAir,vpAir,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
242,1555.4805216791667,22.163489014529166,2313.135210706667,348090.744553,348219.667721,348321.927925,348347.623262,348359.077068,348370.312418,348384.740303,348422.883203,348513.74145,348641.212427,348772.475397,348901.537,349027.40635,349148.954903,349265.18518,349374.86259,349477.842061,349575.401175,349671.29934,349773.260185,349883.33983,350000.359723,350122.867392,350249.333658
243,1441.2744940542082,21.7457266459875,2137.10888628875,350359.560808,350388.683446,350400.491439,350412.369659,350425.348594,350439.449827,350459.534175,350523.66933,350650.460411,350784.817525,350917.699106,351048.071345,351174.66254,351296.05378,351411.986174,351522.427948,351625.980335,351723.027838,351820.495343,351925.631302,352037.993638,352156.071639,352278.883753,352405.371433
244,1544.9293808779166,21.8490956148875,2239.2727514520834,352534.298271,352664.459734,352794.366173,352886.009727,352908.071065,352921.645209,352942.077684,353007.460261,353134.571175,353267.714913,353399.228673,353528.295466,353654.418648,353777.047042,353896.514168,354011.474066,354121.866115,354228.569019,354335.385328,354447.879762,354565.789297,354688.2366,354814.101047,354939.464792
245,1495.1152643490002,21.70768349300417,2236.8539647616667,354972.513248,354980.138844,354990.36844,355001.790442,355014.133485,355027.34301,355043.822304,355098.916966,355217.854698,355349.78658,355482.571197,355614.11178,355743.995275,355871.553985,355995.39851,356114.611108,356228.464032,356337.507613,356445.369049,356557.730931,356675.221527,356797.197262,356922.499902,357050.296589
246,1650.8484347966667,21.7770320406,2318.1380730979167,357178.355329,357258.939294,357276.488324,357287.749726,357299.657192,357312.507796,357329.3913,357385.338434,357507.691299,357639.844637,357771.597023,357902.552279,358032.487033,358161.134198,358288.145559,358412.744071,358534.523495,358652.962049,358769.37969,358887.792879,359009.715897,359134.772122,359196.280524,359079.323033
247,1589.5571910519166,21.2657758938,2207.0428883166664,359011.47812,359013.427524,359023.932332,359035.895919,359048.848658,359062.691238,359078.834598,359106.860482,359179.997839,359304.653612,359436.652004,359568.334306,359699.431876,359829.488948,359958.391139,360085.659243,360211.094147,360335.074255,360459.463354,360585.865281,360713.966609,360827.190654,360740.380788,360608.873082
248,1572.91947786375,21.361671702575,2041.3703421866667,360532.88446,360537.493022,360552.405785,360568.788533,360586.190263,360604.533367,360627.76076,360691.753299,360814.446544,360945.970714,361077.728009,361209.251772,361340.024755,361469.397702,361596.759172,361721.335097,361842.623132,361960.541137,362077.816645,362198.328224,362321.832702,362447.800503,362575.580246,362704.54431
249,1659.5436998233333,21.103220450429166,2131.4263683466665,362834.285868,362964.428168,363094.678557,363209.100309,363247.881548,363264.621397,363284.388817,363338.639936,363452.227937,363582.487633,363713.153126,363843.812777,363973.803176,364102.930854,364230.948162,364357.584861,364482.816067,364607.385033,364732.539228,364859.094731,364986.893133,365115.588522,365182.733342,365070.631258
250,1658.2937029483335,21.408619751666667,2306.0010471716664,365012.709297,365019.477107,365033.418277,365048.505116,365064.392471,365081.024075,365099.253017,365128.432935,365189.757963,365287.651983,365409.315543,365538.402838,365668.209116,365797.647049,365926.471741,366054.316947,366180.91312,366306.183134,366430.785218,366556.444033,366683.047725,366696.162191,366571.261307,366433.364785
251,1650.6307037533334,21.838343303020835,2157.0786386291666,366353.666204,366356.161555,366368.350779,366381.71994,366395.836989,366410.708757,366427.844525,366462.577677,366560.155722,366689.464036,366818.80929,366947.505547,367074.947518,367200.125194,367321.859625,367439.108435,367551.168286,367658.169806,367763.556129,367873.178889,367987.673923,368106.338618,368227.786887,368351.437294
252,1534.6278492354168,21.70129262916667,2206.7331853804167,368476.598412,368602.794411,368729.638874,368845.378523,368887.251759,368899.974705,368915.027703,368964.605416,369079.401108,369207.461269,369334.85702,369460.901125,369585.188128,369706.834532,369825.529642,369941.042677,370053.354651,370162.677949,370270.761065,370381.809964,370496.730055,370615.214178,370736.402479,370851.181906
253,1538.9662732641666,22.719740682987503,2368.0383621391666,370861.061057,370862.104974,370865.961535,370870.502209,370875.529675,370880.915511,370888.450243,370913.822002,370988.960242,371105.886913,371229.49822,371350.575528,371467.03385,371576.607817,371676.712955,371765.866903,371843.591097,371910.255214,371971.842815,372037.560341,372113.083488,372199.984286,372297.485996,372403.074711
254,1384.0969704473334,22.4618756153875,2240.011271232917,372514.025442,372627.540313,372742.557782,372833.136454,372848.755869,372850.293861,372855.067442,372889.51257,372987.419642,373109.765375,373230.511326,373347.679951,373459.458553,373563.273812,373656.744613,373738.397106,373808.306205,373867.750648,373922.126906,373980.338673,374048.158583,374126.677724,374215.304376,374313.622052
255,1653.1075822762498,21.997325258854165,2262.3907795095834,374418.521812,374526.904124,374637.719638,374737.893054,374763.262492,374761.600621,374760.215425,374779.794078,374862.986933,374978.981293,375095.278123,375208.771609,375318.562088,375423.470846,375521.366245,375610.986791,375691.590417,375764.944641,375837.920423,375920.863617,376013.966263,376115.871598,376224.475768,376337.996826
256,1581.5931738689167,20.887304863066667,2183.163436395,376454.472248,376553.490463,376574.297551,376576.754823,376579.517806,376583.53813,376591.007081,376621.80133,376711.508054,376834.070161,376958.119518,377081.892667,377204.905204,377327.239544,377448.602835,377569.074449,377688.785319,377807.595046,377926.707188,378039.682018,377959.208406,377819.797443,377673.778718,377526.120719
257,1566.6462827329167,21.536447910579167,2147.9951947525,377427.892242,377422.68146,377430.655225,377439.999168,377450.338864,377461.609117,377474.732012,377510.696381,377615.596653,377740.569416,377865.554565,377990.042516,378113.53398,378235.512449,378355.357228,378472.600281,378586.810513,378698.178762,378808.969921,378922.738971,379039.214034,379158.062449,379278.657841,379400.512906
258,1522.6603654659584,20.807341283116667,2126.2754184983332,379523.13258,379640.033282,379689.044918,379698.070619,379705.20405,379713.270727,379723.524545,379743.871589,379790.449139,379873.512707,379987.857198,380111.9322,380235.788623,380358.987805,380481.17372,380602.245334,380722.280059,380841.939403,380962.190668,381083.45329,381205.556906,381327.351055,381305.962207,381174.906361
259,1571.1493088,21.620219983283334,2355.3581551379166,381092.964701,381089.531895,381096.399886,381104.251847,381112.503076,381121.043377,381130.411742,381147.782348,381191.4316,381272.497103,381381.168686,381501.70474,381624.600415,381747.149515,381869.00126,381989.714021,382109.044015,382226.917567,382344.084651,382457.996726,382389.399022,382248.507442,382100.293525,381950.368037
260,1588.5152280671248,21.651388337754167,2365.5823678733336,381855.593841,381850.259226,381856.455413,381864.276624,381873.105164,381882.883453,381894.44385,381919.30209,381989.291349,382102.415312,382225.319855,382348.303961,382470.845062,382592.686002,382713.570624,382833.26579,382951.561443,383068.413075,383184.047577,383158.363648,383018.910155,382869.012774,382716.850875,382564.452165
261,1391.1264071562916,21.78654225709583,2279.77404963625,382462.391891,382454.160543,382458.290437,382464.12527,382470.917865,382478.538254,382488.440593,382522.036011,382620.915192,382743.614474,382866.207889,382987.741154,383107.481614,383224.443485,383338.102049,383448.824523,383557.40442,383664.624116,383772.484094,383883.378421,383996.883478,384112.528547,384196.852425,384082.826325
262,1672.3648916775,21.95885924863333,2390.5297214329166,384002.549027,383993.022746,383991.888088,383991.394344,383991.2652,383991.613183,383992.981342,384002.120402,384036.756497,384108.603041,384209.594135,384324.715937,384442.213998,384558.624644,384673.357999,384785.921104,384895.984138,385003.860868,385111.839923,385180.341203,385056.392166,384906.044826,384751.634088,384596.531963
263,1451.979943011125,21.3624264973875,2254.3812256291667,384500.294113,384492.044552,384494.49115,384498.482616,384503.567735,384509.684753,384517.602625,384538.099404,384601.002084,384709.990171,384831.660349,384953.41678,385074.48639,385194.552443,385313.245708,385430.096333,385545.164071,385658.856609,385772.893792,385888.731286,386006.09618,386065.807255,385942.15129,385796.783677
264,1516.0062649962501,21.66804748409167,2351.76955651125,385702.907689,385693.892829,385695.580039,385698.21198,385701.46402,385705.165666,385709.469369,385719.84823,385754.740605,385827.363279,385929.063023,386047.087911,386167.605727,386287.077887,386405.155812,386521.522558,386635.77757,386747.701888,386858.947848,386972.046,387087.157716,387111.372653,386977.976955,386829.512235
265,1572.694945339167,22.332763810516667,2380.7558494675,386737.260683,386727.487189,386727.276548,386727.657659,386728.029151,386728.402601,386729.701446,386741.722134,386794.277951,386899.520071,387017.910771,387134.938741,387249.582355,387360.894294,387468.71645,387573.128547,387673.973777,387770.98102,387867.372123,387968.612117,388074.895449,388185.214165,388260.424309,388139.174108
266,1645.4119993133334,21.581245288979165,2319.2918919816666,388062.450409,388051.391729,388048.176627,388046.451503,388045.623358,388045.413938,388046.376639,388053.828134,388098.258935,388194.403237,388305.343531,388424.028348,388541.854261,388658.426357,388773.162848,388885.747822,388996.137615,389104.660587,389213.416532,389324.788128,389342.522726,389205.946626,389054.591654,388900.390596
267,1637.2898586333333,21.568358856108333,2234.40371099625,388805.795838,388796.865414,388798.250806,388801.278711,388805.42566,388810.610304,388817.203391,388834.133123,388891.22811,388995.525327,389115.235051,389235.310883,389354.41404,389472.119467,389587.495308,389699.866808,389809.359637,389916.339291,390022.398993,390131.225409,390243.137464,390357.453569,390471.924416,390423.454142
268,1623.5960335079164,21.859365010275,2228.7543554316667,390368.923572,390363.523936,390362.96078,390363.774232,390365.800216,390368.941058,390373.777294,390388.594636,390451.567892,390567.228238,390686.709875,390805.261345,390922.136784,391036.484532,391147.556341,391254.604634,391357.290636,391456.103028,391553.451217,391654.122492,391759.552214,391868.913639,391981.200476,392091.478566
269,1560.0500973554165,21.841019535120832,2213.3377579075,392121.858633,392119.576346,392117.010865,392115.684196,392115.595986,392116.683424,392119.840809,392140.111334,392224.376822,392342.315395,392460.275266,392576.583328,392690.505804,392800.709142,392906.070065,393005.805003,393100.117887,393190.673448,393281.19406,393377.576655,393479.800597,393586.548683,393696.783162,393802.928297
270,1628.1253596645831,21.7241697092375,2317.7707786554165,393817.764193,393812.492758,393808.363442,393805.558093,393803.987427,393803.409847,393803.693961,393811.766483,393856.263731,393959.186377,394076.357458,394192.450619,394307.032275,394419.569844,394529.417157,394635.914377,394739.24587,394839.696066,394939.256952,395042.407034,395149.574228,395248.519457,395152.086702,395002.70046
271,1572.0404084895833,21.659360203450003,2158.738818512083,394917.824144,394906.603869,394903.909714,394902.836313,394902.976706,394904.331973,394907.235938,394925.041862,395005.412433,395122.113979,395239.600048,395355.954653,395470.411595,395582.029789,395689.94964,395793.460481,395892.12793,395986.955265,396081.142746,396180.241332,396284.365416,396392.323943,396503.08969,396615.94283
272,1517.3335165532499,21.706688668408333,2211.0691086483334,396723.686706,396758.927232,396757.666554,396755.037167,396753.511465,396753.194626,396754.253253,396765.70444,396816.163991,396918.094565,397035.045458,397151.09768,397265.478956,397377.269791,397485.439297,397589.16348,397687.897201,397782.285842,397875.035094,397971.068203,398071.673016,398176.623098,398284.980358,398362.9839
273,1575.768557895125,20.469089830270832,2089.7782795220833,398333.964611,398323.344737,398317.512488,398313.390654,398310.686928,398309.363569,398309.679066,398322.55258,398377.76871,398470.803187,398585.639782,398702.193327,398818.273872,398933.725749,399048.630326,399163.092457,399277.170004,399391.108065,399505.402098,399619.618654,399585.893051,399446.684125,399297.757293,399146.394497
274,1608.6057336595834,21.470071142616664,2318.07281820875,399045.792164,399036.259361,399038.730925,399042.1608,399046.043505,399050.22243,399054.757622,399062.27831,399112.00871,399220.108654,399329.521848,399443.303741,399559.418381,399675.102821,399790.059446,399904.093335,400017.135346,400129.286259,400241.423902,400335.333168,400228.905387,400080.947976,399927.491966,399772.708348
275,1514.424626453375,21.209408352441667,2311.2342793179164,399669.996273,399658.76171,399659.467378,399661.423601,399664.19644,399667.586621,399671.402337,399677.87838,399700.629352,399756.575762,399844.308831,399950.865019,400064.662392,400180.23011,400295.585024,400410.23974,400524.098524,400637.163097,400749.86068,400726.75273,400584.867088,400432.181119,400276.94893,400121.164755
276,1360.6047282231666,21.893847289525,2250.847626614583,400011.727936,399998.987895,399999.797264,400002.003995,400004.909679,400008.564396,400012.97372,400021.683848,400058.760533,400146.020977,400258.874971,400374.87855,400490.508225,400605.331878,400718.886002,400830.885021,400941.190631,401050.026533,401158.180046,401267.128326,401352.416999,401236.538384,401083.812572,400925.909332
277,1492.0798132549169,21.237723616841667,2176.3169025133334,400818.007522,400800.195722,400794.819396,400791.195281,400788.75476,400787.346257,400786.891974,400793.990671,400845.148817,400951.511598,401067.079788,401182.182859,401296.352963,401409.153021,401520.099567,401629.098582,401735.99391,401841.314495,401947.477934,402055.767323,402166.004284,402277.745046,402389.782044,402362.047415
278,1612.2766722966664,20.906453515875,2172.7700267141668,402293.245037,402282.401286,402279.651323,402278.268216,402277.929318,402278.587634,402280.095491,402288.545798,402337.126401,402434.260136,402547.429254,402662.583415,402777.423467,402891.720933,403005.189185,403117.638923,403229.183841,403340.239405,403451.673787,403564.048482,403676.510373,403653.87421,403514.440381,403364.191232
279,1523.8535247861248,20.253390951516668,2115.4999693158334,403270.696812,403260.800876,403261.429232,403263.471448,403266.288315,403269.97109,403274.442917,403283.411325,403329.279481,403433.148539,403547.729442,403662.519907,403777.473863,403892.169602,404006.686209,404121.072213,404235.397711,404349.728453,404434.063126,404323.647102,404180.942435,404032.939561,403883.40685,403733.649184
280,1556.3525461439167,20.0365775156625,2028.4945490687498,403630.587909,403624.138511,403631.605769,403640.58033,403650.259714,403660.570431,403671.428929,403687.947848,403732.049625,403818.776006,403929.004563,404042.705997,404156.762391,404271.079348,404385.573072,404500.078154,404614.615915,404729.157766,404843.522662,404957.720318,404994.501896,404873.756214,404735.330961,404592.83416
281,1562.3580055675418,20.399020658825,2122.040862165,404498.867525,404495.577445,404505.886766,404517.654798,404530.061596,404543.106134,404556.724159,404573.528323,404612.601593,404698.685298,404808.638595,404921.826394,405035.570213,405149.605732,405263.758941,405377.938068,405492.108294,405606.238592,405720.295922,405790.857613,405677.817112,405538.924799,405395.034553,405249.470603
282,1568.6331283349166,19.675666408829166,2021.6407886041668,405150.696593,405144.99794,405153.131768,405162.440985,405172.180548,405182.286519,405192.732004,405206.137927,405235.100905,405300.347105,405407.035803,405519.829986,405633.336614,405746.695604,405859.986088,405973.451761,406086.940996,406200.307738,406268.561305,406158.670993,406023.288892,405882.925954,405740.903496,405598.361102
283,1606.26124563125,20.453546080354165,1990.1346995924998,405502.279578,405501.450129,405515.104398,405530.108956,405545.506291,405561.263167,405577.434349,405597.741564,405655.271574,405761.313389,405872.943435,405985.394818,406098.516122,406212.068338,406325.851458,406439.655119,406553.396953,406667.087883,406780.757788,406894.370597,407007.874832,407121.225932,407233.482984,407211.946999
284,1545.1968783056252,19.524252537654167,1962.9522540908335,407158.380689,407160.220668,407169.549623,407179.982643,407191.002761,407202.567027,407214.600263,407229.416279,407264.345852,407349.558491,407460.236476,407572.34471,407684.625703,407797.18772,407909.570104,408021.820194,408134.20581,408246.46731,408342.839503,408254.632086,408122.582304,407983.909247,407843.017517,407701.282298
285,1520.2031362015832,20.8970373116875,2072.8992966841665,407604.546736,407603.360091,407617.01344,407632.162616,407647.852305,407663.927576,407680.376159,407699.053203,407740.181875,407834.304615,407944.638784,408055.991838,408168.127861,408280.821016,408393.779435,408506.762104,408619.577364,408732.171946,408844.745518,408957.44142,409070.186849,409182.918167,409295.556561,409342.525412
286,1620.1295514595834,20.55233069410833,2030.3617267775,409297.210174,409295.306025,409300.343561,409306.493255,409313.276684,409320.687875,409328.775831,409341.608199,409381.301366,409474.944028,409586.547411,409698.548716,409810.801131,409923.216006,410035.55985,410147.602293,410259.253534,410370.71428,410482.356318,410594.247225,410706.275988,410818.346254,410904.249047,410798.370877
287,1507.405808696917,20.067977306008334,1996.240460125,410731.539157,410728.11631,410732.31176,410737.565063,410743.461487,410749.957028,410756.96623,410766.272129,410793.731348,410865.080961,410970.767665,411082.259362,411194.06244,411305.955796,411417.785667,411529.521959,411641.22411,411752.92628,411864.608013,411976.228141,412087.136689,412080.392453,411949.909556,411807.194949
288,1578.82359078375,19.98976913085833,1924.9223706225,411715.971165,411711.207865,411718.391705,411726.93366,411736.118497,411745.894882,411756.305573,411769.591414,411801.071877,411878.040005,411985.909388,412096.255507,412207.168983,412318.430587,412429.856036,412541.2738,412652.650083,412763.975678,412875.217734,412986.329647,413097.282032,413207.998246,413232.995824,413109.59735
289,1595.7450349975,19.8050288795,1943.7826544833333,413036.336075,413035.306361,413043.528055,413052.859687,413062.744544,413073.123798,413084.00512,413096.765807,413129.791019,413215.7742,413323.791754,413433.254708,413543.001486,413653.135103,413763.559855,413874.150972,413984.784849,414095.344859,414205.744007,414315.929005,414421.247189,414358.37058,414226.219724,414085.805388
290,1524.3143524316667,19.637821223270834,1993.5563623991666,414000.059927,413999.102133,414009.690157,414021.397751,414033.437233,414045.817134,414058.547504,414072.191257,414093.944613,414141.059618,414217.980542,414314.021802,414419.921626,414528.800197,414638.120629,414747.717946,414857.415526,414967.060134,415075.722627,415049.492161,414921.313,414782.33413,414640.24541,414496.899207
291,1609.78663928625,20.29374541415,2021.20976541,414397.719284,414393.730413,414404.742058,414417.047935,414429.67817,414442.489279,414455.550237,414469.649067,414499.205368,414582.751219,414690.102582,414798.8593,414908.240603,415018.155087,415128.340933,415238.602928,415348.883128,415459.130337,415569.278595,415679.276015,415789.089686,415897.147676,415859.33275,415727.805743
292,1704.8403985491666,20.205741793258333,2064.389366775417,415652.648921,415651.542785,415659.992192,415669.642402,415679.785242,415690.38834,415701.454671,415714.58884,415743.811659,415810.538922,415911.557766,416020.1549,416129.412868,416238.99108,416348.776027,416458.636828,416568.476688,416678.260337,416787.957778,416897.533265,417006.679494,416995.478881,416864.63682,416721.827222
293,1769.0127106416667,20.69757012053333,2117.6570644654166,416643.65949,416642.081531,416649.409977,416657.875032,416666.916147,416676.518139,416686.588264,416697.764661,416729.174173,416815.356694,416923.287732,417032.243644,417141.569676,417251.090125,417360.611404,417469.953804,417579.047982,417688.062879,417797.186385,417906.410487,418015.671333,418124.896776,418183.954823,418064.046542
294,1765.7968716133335,20.76837249810833,2205.2196440816665,418002.634259,418000.019467,418002.710524,418005.864443,418009.232091,418012.905054,418016.936128,418022.675326,418046.643496,418119.606553,418219.620919,418327.843315,418436.796163,418545.848222,418654.851505,418763.675788,418872.190124,418980.467852,419088.873758,419195.140645,419132.120273,418988.756426,418837.272589,418683.62156
295,1766.4240411895835,20.9278244765625,2141.7430683820835,418593.782672,418585.988727,418586.672141,418588.250269,418590.362917,418593.075561,418596.386175,418601.708089,418614.242062,418658.525142,418762.428383,418871.233604,418980.128609,419088.857074,419197.166438,419304.851371,419411.926203,419518.916966,419626.332932,419734.102677,419842.194358,419950.49092,420055.605356,419992.771306
296,1760.4046470537498,20.104583767566666,2082.396474095833,419937.960413,419932.543909,419931.19505,419930.648461,419930.648781,419931.148059,419932.204214,419934.373067,419945.862942,419989.630101,420053.337207,420144.411384,420252.000514,420360.230924,420468.542479,420576.791633,420684.919074,420793.023962,420901.151506,421009.254452,421057.665873,420933.561399,420788.151909,420638.431821
297,1592.9222275135,19.283102001054164,1976.0787890104166,420554.450956,420549.460493,420552.376592,420556.123726,420560.337732,420565.05663,420570.267812,420576.804886,420599.391414,420659.81428,420748.703737,420843.625986,420944.535448,421048.77275,421153.875321,421257.399997,421346.202302,421385.994295,421298.582421,421164.180854,421022.800623,420879.055234,420734.373966,420589.38827
298,1655.0578407558332,20.122083396395833,2093.386845716667,420488.057269,420484.001246,420495.089558,420507.657601,420520.540811,420533.517355,420546.550169,420560.100349,420578.706686,420627.790836,420715.864201,420811.523598,420913.667134,421019.740599,421126.631074,421234.031214,421341.694453,421449.393571,421556.976973,421664.355113,421693.390072,421569.327374,421427.849075,421282.226701
299,1598.1840677783332,19.9218417198,2027.5241561970834,421193.514025,421189.896074,421197.29071,421205.710288,421214.517205,421223.629801,421233.038585,421242.915755,421257.649503,421292.540034,421356.34004,421441.993295,421541.509814,421647.671052,421754.661131,421862.045972,421969.604066,422077.14071,422184.540999,422291.567554,422290.745737,422161.063792,422018.297554,421872.174304
300,1728.8516730991666,20.484868029608332,2095.451083989167,421778.277115,421773.04565,421779.973208,421788.106318,421796.702408,421805.649946,421814.973903,421825.871765,421853.907281,421934.830631,422039.72305,422146.171795,422253.153898,422360.49354,422467.994454,422575.495476,422682.923059,422790.314113,422897.68992,423005.023017,423112.27134,423218.845759,423200.291745,423066.171991
301,1772.0578795054168,20.390273252849997,2060.4582942795832,422994.443298,422990.254618,422993.51864,422997.766482,423002.562589,423007.804531,423013.445087,423019.963189,423040.061731,423116.392232,423221.657131,423328.224719,423435.149991,423542.246127,423649.304018,423756.176025,423862.889382,423969.635885,424076.444521,424183.293599,424290.13198,424396.890434,424447.711352,424324.996848
302,1595.0014790466666,19.49582292297917,1968.5946115441666,424262.40715,424258.818656,424259.909588,424261.629383,424263.846547,424266.590434,424269.746809,424273.672719,424284.791671,424325.639429,424411.139362,424514.623677,424620.541633,424726.599625,424832.635821,424938.604036,425044.447747,425150.121485,425207.000194,425091.4143,424951.754379,424807.151767,424660.85116,424513.945356
303,1660.7684904595833,20.254527338825,2073.13947669375,424412.73713,424406.775345,424415.518609,424425.53236,424435.946661,424446.747565,424457.884172,424469.960944,424495.240586,424569.092204,424671.732681,424776.316942,424881.682908,424987.569376,425093.760849,425200.095309,425306.462489,425412.771773,425518.970899,425625.019738,425730.554366,425718.209775,425585.913452,425441.641251
304,1508.0962565875,19.313604800620833,1964.7083679616665,425358.518426,425354.304006,425359.632007,425366.046321,425372.951748,425380.266978,425388.005643,425396.34923,425411.694494,425449.128601,425515.956916,425614.979757,425719.393122,425824.36043,425929.43639,426034.47551,426139.247534,426235.744673,426173.475596,426039.8721,425897.667146,425752.755093,425606.783218,425460.381425
305,1587.0053252041669,20.840254787095834,2155.6278546816666,425356.558193,425350.093073,425358.830226,425368.96167,425379.485537,425390.286562,425401.418829,425413.228382,425435.777834,425505.851484,425608.218584,425713.014559,425818.476459,425924.381473,426030.487332,426136.602424,426242.629081,426348.587745,426454.539137,426560.492347,426666.396906,426739.842387,426625.657205,426480.603741
306,1667.1800573058333,20.056580280533336,2084.8492488641664,426392.015069,426382.888861,426383.870087,426386.030248,426388.766371,426392.147166,426396.099673,426400.799419,426412.77844,426462.889842,426554.651822,426657.507334,426762.424516,426867.863473,426973.433352,427079.13714,427184.851315,427290.52569,427396.136911,427471.654328,427358.990189,427214.208117,427063.970515,426912.01179
307,1662.2791026754167,20.122824401033334,2074.941073375833,426816.610114,426808.77252,426812.334373,426817.317382,426822.989389,426829.24501,426836.045882,426843.576814,426854.512027,426880.189648,426931.983168,427015.736589,427119.680632,427224.602724,427329.934635,427435.447621,427541.002662,427646.527619,427751.989592,427854.670637,427791.413026,427651.264312,427502.597866,427351.422167
308,1630.5727284058332,20.145288263116665,2106.294838428333,427259.584186,427252.354755,427255.574546,427259.912236,427264.747927,427270.052532,427275.732285,427281.786757,427290.095548,427313.332935,427363.156076,427446.12849,427550.15823,427655.190491,427760.491829,427865.893414,427971.291646,428076.648765,428174.731657,428089.89945,427947.350719,427797.558876,427645.593512,427492.859569
309,1572.6751665579168,19.313334609220835,2013.8129302670834,427392.308226,427383.201598,427386.200265,427390.284095,427394.717965,427399.433448,427404.510504,427409.91424,427417.38771,427438.834977,427487.21245,427558.944893,427645.168261,427737.324842,427832.532247,427932.377705,428021.409749,428053.536014,427960.550165,427823.251202,427679.249058,427532.923826,427385.65995,427238.058153
310,1661.7104407445834,20.427414090750002,2108.8771071229166,427135.776877,427129.766871,427138.348568,427148.19492,427158.368112,427168.797953,427179.472509,427190.40515,427203.228713,427247.144364,427344.20209,427447.440409,427551.533829,427656.27291,427761.41897,427866.765166,427972.159048,428077.518852,428182.803865,428287.989933,428393.033745,428437.922754,428314.443862,428170.041147
311,1589.1037497033333,20.20799303475,2048.4999148425,428087.877837,428082.175617,428085.762134,428090.459152,428095.690898,428101.40631,428107.621912,428114.392713,428128.123493,428183.00956,428281.188169,428385.100471,428489.579004,428594.396197,428699.410135,428804.475909,428909.518082,429014.515373,429119.439427,429209.127087,429110.956731,428967.909598,428818.42557,428666.971211
312,1629.4204821945834,20.2762351862,2117.347172225,428569.478653,428560.978565,428564.423106,428569.195567,428574.580332,428580.47831,428586.860645,428593.746455,428607.096306,428662.487107,428759.626639,428863.100521,428967.243487,429071.718968,429176.441459,429281.277414,429386.133106,429490.897373,429512.412075,429380.471604,429231.704064,429079.099864,428925.268865,428771.1501
313,1620.9208478029168,19.790001456945834,2037.96571429875,428668.012226,428658.352063,428661.647872,428666.323259,428671.644119,428677.514968,428683.890961,428690.776789,428700.967871,428732.82173,428804.029429,428900.335789,429003.231142,429107.185318,429211.514907,429316.033274,429420.545375,429524.377633,429508.179251,429374.363678,429228.463638,429079.30459,428928.980556,428778.303552
314,1596.0020196574999,18.96681342555,1882.0932997070834,428677.177242,428669.919555,428675.953225,428683.302331,428691.119901,428699.330502,428707.898451,428716.845968,428727.545306,428749.376873,428796.498522,428866.132792,428949.625259,429039.350186,429128.704584,429206.626144,429256.215244,429280.285021,429193.849628,429062.041793,428923.13682,428781.733684,428639.246407,428496.30334
315,1717.9416065629166,19.883073522566665,2030.2374375958334,428399.673516,428397.734147,428410.255606,428424.025739,428437.964395,428451.981537,428466.092367,428480.260667,428497.298199,428538.119534,428621.518464,428721.861015,428824.038677,428926.938135,429030.468933,429134.317241,429238.167241,429341.884519,429445.549367,429548.975676,429639.52768,429552.660893,429417.512347,429275.47333
316,1621.6486048204167,19.6945020314125,2014.7626173233332,429196.963171,429196.668443,429205.36934,429214.979886,429224.840679,429234.904462,429245.170196,429255.639975,429268.05467,429298.532031,429370.153489,429465.99483,429567.551745,429670.509178,429773.967219,429877.676089,429981.389095,430084.751842,430090.746392,429963.186935,429821.252086,429675.645109,429528.738438,429381.409794
317,1709.1894016083334,20.424350048,2116.2903824029167,429282.189207,429277.254211,429286.175105,429296.378483,429306.936917,429317.756072,429328.828209,429340.137953,429354.340996,429391.62102,429471.69507,429571.781081,429674.567535,429778.098013,429882.135149,429986.468482,430090.920673,430195.369496,430292.628018,430209.51781,430068.049244,429919.309388,429768.463703,429617.018871
318,1697.8073535716667,19.2843548780375,1958.9565150645833,429522.963853,429516.908159,429521.87758,429527.973408,429534.507541,429541.3522,429548.455126,429555.745283,429564.618338,429583.056548,429632.191843,429721.25259,429822.048032,429924.549219,430027.360457,430130.230756,430233.054438,430335.744582,430402.600691,430293.774351,430156.396246,430013.475272,429868.549309,429722.783327
319,1612.9007285866667,19.372503525575,1975.8228191366668,429631.447788,429629.179492,429638.914642,429649.148772,429659.698149,429670.54594,429681.640327,429693.088131,429706.80158,429736.229269,429805.982786,429903.751751,430004.817687,430106.772953,430209.066945,430311.471611,430413.835044,430516.041182,430559.380877,430443.041943,430305.774977,430163.65885,430019.658141,429874.823123
320,1691.6981069383335,19.29735347995,1934.2917218395833,429780.118365,429777.50454,429788.169025,429800.03949,429812.136004,429824.411549,429836.859448,429849.488858,429864.013266,429901.252055,429989.645653,430090.389898,430191.950299,430293.692509,430395.487946,430497.240088,430598.900761,430700.447889,430728.287527,430609.191829,430472.347951,430331.125274,430188.21152,430044.594149
321,1668.0165692033333,19.498684538783333,2039.3297387329167,429954.704395,429954.240052,429965.811436,429978.461922,429991.290039,430004.206408,430017.198725,430030.248875,430044.225292,430067.273464,430114.36422,430185.882632,430272.722167,430366.596784,430462.245841,430556.975534,430620.245126,430640.173737,430550.7552,430416.670412,430275.577263,430132.032893,429987.404028,429842.331327
322,1617.3929707158334,19.158898893395833,1963.79493749,429748.256869,429746.171982,429757.09909,429769.225434,429781.620558,429794.147234,429806.783967,429819.560464,429834.268033,429862.835034,429924.325971,430013.755044,430113.011777,430213.719459,430314.926376,430415.579495,430506.440994,430547.513123,430462.142002,430330.281648,430191.207109,430049.542947,429906.732776,429763.400529
